_id,id,bbox,centroid,title,title_en,title_ne,type,code,district,district_en,municipal_en,cases_count
5e8c4ea33e4d8a5ecdb0b331,16004,"[86.4302382336999, 26.5498603791049, 86.5054657229051, 26.6212876128241]","{'type': 'Point', 'coordinates': [86.47196899763739, 26.5861661151765]}",Bhagawanpur,Bhagawanpur,भगवानपुर,Rural Municipality,bhagwanpurmun,15,Siraha,Bhagawanpur Rural Municipality,
5e8c4ea33e4d8a5ecdb0b332,4002,"[87.8871528543451, 26.4467869554508, 87.9722502328813, 26.609670113195]","{'type': 'Point', 'coordinates': [87.92856764427333, 26.534546990297105]}",Barhadashi,Barhadashi,बाह्रदशी,Rural Municipality,bahradashimun,4,Jhapa,Barhadashi Rural Municipality,169.0
5e8c4ea33e4d8a5ecdb0b333,4005,"[87.9926863095554, 26.6794331694778, 88.1234703694727, 26.8015686856101]","{'type': 'Point', 'coordinates': [88.06602360176852, 26.732533505158624]}",Buddhashanti,Buddhashanti,बुद्धशान्ति,Rural Municipality,buddhashantimun,4,Jhapa,Buddhashanti Rural Municipality,
5e8c4ea33e4d8a5ecdb0b334,4009,"[87.9362830918614, 26.4489532547214, 88.0604070034013, 26.5837362700177]","{'type': 'Point', 'coordinates': [88.0015497424395, 26.51569460529323]}",Haldibari,Haldibari,हल्दीबारी,Rural Municipality,haldibarimun,4,Jhapa,Haldibari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b335,16012,"[86.1762813637039, 26.7778916230685, 86.3419879580845, 26.8867061232198]","{'type': 'Point', 'coordinates': [86.25760605181807, 26.83535987391481]}",Mirchaiya,Mirchaiya,मिर्चैयाँ,Municipality,mirchaiyamun,15,Siraha,Mirchaiya Municipality,1.0
5e8c4ea33e4d8a5ecdb0b336,16016,"[86.1465449299711, 26.5884924698299, 86.2716380243, 26.7149742832977]","{'type': 'Point', 'coordinates': [86.21959564538852, 26.64748706849009]}",Siraha,Siraha,सिरहा,Municipality,sirahamun,15,Siraha,Siraha Municipality,
5e8c4ea33e4d8a5ecdb0b337,15011,"[86.7820010520082, 26.5197752028883, 86.8533646523261, 26.5864744315632]","{'type': 'Point', 'coordinates': [86.81575513380396, 26.55070661455616]}",Mahadeva,Mahadeva,महादेवा,Rural Municipality,mahadevamun,16,Saptari,Mahadeva Rural Municipality,
5e8c4ea33e4d8a5ecdb0b338,15016,"[86.4984013311234, 26.5949806159213, 86.5909888727914, 26.7910909406142]","{'type': 'Point', 'coordinates': [86.53968997473496, 26.69945782173254]}",Surunga,Surunga,सुरुङ्‍गा,Municipality,surungamun,16,Saptari,Surunga Municipality,
5e8c4ea33e4d8a5ecdb0b339,15017,"[86.7570674724392, 26.4547492102967, 86.8518764945968, 26.5275562743005]","{'type': 'Point', 'coordinates': [86.80615090955841, 26.48956299257675]}",Tilathi Koiladi,Tilathi Koiladi,तिलाठी कोईलाडी,Rural Municipality,tilathikoiladimun,16,Saptari,Tilathi Koiladi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b33a,15018,"[86.8178892521075, 26.5520456947911, 86.9026673332724, 26.6332722142631]","{'type': 'Point', 'coordinates': [86.85344792151645, 26.593352839755696]}",Tirahut,Tirahut,तिरहुत,Rural Municipality,tirahutmun,16,Saptari,Tirahut Rural Municipality,
5e8c4ea33e4d8a5ecdb0b33b,17005,"[85.9406157170266, 26.6505974680173, 86.024515869995, 26.6996420238089]","{'type': 'Point', 'coordinates': [85.98328316879575, 26.67733456223857]}",Dhanauji,Dhanauji,धनौजी,Rural Municipality,dhanaujimun,17,Dhanusa,Dhanauji Rural Municipality,
5e8c4ea33e4d8a5ecdb0b33c,17011,"[86.0977606409054, 26.6558866755229, 86.2001778907719, 26.7632624241388]","{'type': 'Point', 'coordinates': [86.15597305217408, 26.69960853218928]}",Kamala,Kamala,कमला सिद्धीदात्री,Municipality,kamalamun,17,Dhanusa,Kamala Municipality,
5e8c4ea33e4d8a5ecdb0b33d,17014,"[85.9565991048795, 26.7504658982564, 86.0428112301895, 26.8432776951224]","{'type': 'Point', 'coordinates': [86.00114273892832, 26.797513836673712]}",Mithila Bihari,Mithila Bihari,मिथिला बिहारी,Municipality,mithilabiharimun,17,Dhanusa,Mithila Bihari Municipality,
5e8c4ea33e4d8a5ecdb0b33e,17015,"[85.8483333269641, 26.5685098263259, 85.9290784200168, 26.637260536206]","{'type': 'Point', 'coordinates': [85.87857354526905, 26.604291922569857]}",Mukhiyapatti Musarmiya,Mukhiyapatti Musarmiya,मुखियापट्टी मुसहरमिया,Rural Municipality,mukhiyapattimusaharmiyamun,17,Dhanusa,Mukhiyapatti Musarmiya Rural Municipality,
5e8c4ea33e4d8a5ecdb0b33f,57001,"[81.5181051658046, 28.1439808102434, 81.7365913051807, 28.3378916985291]","{'type': 'Point', 'coordinates': [81.63863193387837, 28.238709255749644]}",Baijanath,Baijanath,बैजनाथ,Rural Municipality,baijanathmun,66,Banke,Baijanath Rural Municipality,
5e8c4ea33e4d8a5ecdb0b340,57004,"[81.4986517828393, 28.0536227599035, 81.6419654142993, 28.1904254526466]","{'type': 'Point', 'coordinates': [81.557583431943, 28.12660820724425]}",Khajura,Khajura,खजुरा,Rural Municipality,khajuramun,66,Banke,Khajura Rural Municipality,
5e8c4ea33e4d8a5ecdb0b341,3001,"[87.5996112849745, 26.6646425321116, 87.818086088145, 26.8673307988909]","{'type': 'Point', 'coordinates': [87.68270593585665, 26.765846773919]}",Chulachuli,Chulachuli,चुलाचुली,Rural Municipality,chulachulimun,3,Ilam,Chulachuli Rural Municipality,
5e8c4ea33e4d8a5ecdb0b342,4001,"[87.9265695456408, 26.6406673938739, 88.042897448837, 26.7899456821694]","{'type': 'Point', 'coordinates': [87.98432673450942, 26.704597483302187]}",Arjundhara,Arjundhara,अर्जुनधारा,Municipality,arjundharamun,4,Jhapa,Arjundhara Municipality,3.0
5e8c4ea33e4d8a5ecdb0b343,4008,"[87.6570608343968, 26.4078653712788, 87.8305042424111, 26.52941768552]","{'type': 'Point', 'coordinates': [87.74838144161187, 26.4645426884609]}",Gauriganj,Gauriganj,गौरिगंज,Rural Municipality,gaurigunjmun,4,Jhapa,Gauriganj Rural Municipality,
5e8c4ea33e4d8a5ecdb0b344,14006,"[86.4707027786807, 27.0215088856031, 86.6058152905702, 27.1485503811049]","{'type': 'Point', 'coordinates': [86.54298826295934, 27.078455139688096]}",Tapli,Tapli,ताप्ली,Rural Municipality,taplimun,14,Udayapur,Tapli Rural Municipality,
5e8c4ea33e4d8a5ecdb0b345,14008,"[86.4474004839165, 26.7818786020669, 86.6155832647523, 27.047519619675]","{'type': 'Point', 'coordinates': [86.53654259711058, 26.937788398416306]}",Udayapurgadhi,Udayapurgadhi,उदयपुरगढी,Rural Municipality,udayapurgadhimun,14,Udayapur,Udayapurgadhi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b346,20001,"[86.0466052791872, 26.9191431698797, 86.3826227057173, 27.1306618530274]","{'type': 'Point', 'coordinates': [86.23876082265126, 27.032628508348964]}",Dudhouli,Dudhouli,दुधौली,Municipality,dudhaulimun,20,Sindhuli,Dudhouli Municipality,
5e8c4ea33e4d8a5ecdb0b347,4015,"[87.7652306541908, 26.5232762786587, 87.883884058662, 26.6940940107303]","{'type': 'Point', 'coordinates': [87.8207531419584, 26.612160675735968]}",Shivasataxi,Shivasataxi,शिवसताक्षी,Municipality,shivasatakshimun,4,Jhapa,Shivasataxi Municipality,13.0
5e8c4ea33e4d8a5ecdb0b348,71002,"[80.8910918646262, 28.4344146710495, 81.0472849124871, 28.6060605401567]","{'type': 'Point', 'coordinates': [80.96392506195048, 28.517425217189405]}",Bhajani,Bhajani,भजनी,Municipality,bhajanimun,67,Kailali,Bhajani Municipality,
5e8c4ea33e4d8a5ecdb0b349,71005,"[80.6360479789883, 28.6345434391002, 80.8971446451001, 28.8656787934367]","{'type': 'Point', 'coordinates': [80.78149882461535, 28.75305980071857]}",Gauriganga,Gauriganga,गौरीगंगा,Municipality,gaurigangamun,67,Kailali,Gauriganga Municipality,929.0
5e8c4ea33e4d8a5ecdb0b34a,71009,"[80.9840761586013, 28.5140378073047, 81.0666163238005, 28.6241418795273]","{'type': 'Point', 'coordinates': [81.02512492100429, 28.575069054660847]}",Joshipur,Joshipur,जोशीपुर,Rural Municipality,joshipurmun,67,Kailali,Joshipur Rural Municipality,
5e8c4ea33e4d8a5ecdb0b34b,71012,"[80.7954813764861, 28.649179972618, 81.2880294020196, 28.977660281348]","{'type': 'Point', 'coordinates': [81.04924572024447, 28.81708873547946]}",Mohanyal,Mohanyal,मोहन्याल,Rural Municipality,mohanyalmun,67,Kailali,Mohanyal Rural Municipality,7.0
5e8c4ea33e4d8a5ecdb0b34c,5005,"[87.297280357689, 26.5017656309869, 87.4062934180141, 26.6090060122944]","{'type': 'Point', 'coordinates': [87.35548587801783, 26.5539272841811]}",Gramthan,Gramthan,ग्रामथान,Rural Municipality,gramthanmun,5,Morang,Gramthan Rural Municipality,
5e8c4ea33e4d8a5ecdb0b34d,5009,"[87.3232701364201, 26.6781961180935, 87.511069138252, 26.8735377500299]","{'type': 'Point', 'coordinates': [87.40422262558842, 26.785917204833545]}",Kerabari,Kerabari,केराबारी,Rural Municipality,kerabarimun,5,Morang,Kerabari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b34e,23008,"[85.812590182185, 27.6104947746969, 85.9393371619583, 27.743938474225]","{'type': 'Point', 'coordinates': [85.87576875946762, 27.673695009151615]}",Lisangkhu Pakhar,Lisangkhu Pakhar,लिसंखु पाखर,Rural Municipality,lisankhupakharmun,24,Sindhupalchok,Lisangkhu Pakhar Rural Municipality,
5e8c4ea33e4d8a5ecdb0b34f,23012,"[85.860772131876, 27.7046768368557, 86.0340933912131, 27.7922753719231]","{'type': 'Point', 'coordinates': [85.94529426367791, 27.752879260420332]}",Tripurasundari,Tripurasundari,त्रिपुरासुन्दरी,Rural Municipality,tripurasundarimunsindhupalchowk,24,Sindhupalchok,Tripurasundari Rural Municipality,
5e8c4ea33e4d8a5ecdb0b350,33003,"[84.8662164832999, 26.9639279460042, 84.9460583184038, 27.0224903835906]","{'type': 'Point', 'coordinates': [84.9079339907388, 26.987535594429783]}",Bishrampur,Bishrampur,विश्रामपुर,Rural Municipality,bishrampurmun,33,Bara,Bishrampur Rural Municipality,
5e8c4ea33e4d8a5ecdb0b351,33007,"[85.0490078014108, 26.9670854794362, 85.1349298286606, 27.0812772675603]","{'type': 'Point', 'coordinates': [85.09638463563167, 27.036951003185113]}",Karaiyamai,Karaiyamai,करैयामाई,Rural Municipality,karaiyamaimun,33,Bara,Karaiyamai Rural Municipality,
5e8c4ea33e4d8a5ecdb0b352,17009,"[86.0876670278998, 26.605095592653, 86.1835640223982, 26.6680889681498]","{'type': 'Point', 'coordinates': [86.13379707085669, 26.644672930191017]}",Janaknandani,Janaknandani,जनकनन्दिनी,Rural Municipality,janaknandinimun,17,Dhanusa,Janaknandani Rural Municipality,
5e8c4ea33e4d8a5ecdb0b353,17013,"[85.9008363720848, 26.8643744980326, 86.03409094454, 27.1338516592766]","{'type': 'Point', 'coordinates': [85.96482730052138, 26.979098581489502]}",Mithila,Mithila,मिथिला,Municipality,mithilamun,17,Dhanusa,Mithila Municipality,
5e8c4ea33e4d8a5ecdb0b354,17017,"[86.0483529908756, 26.7445689963665, 86.154939312774, 26.8426445156353]","{'type': 'Point', 'coordinates': [86.10230028019448, 26.798799160657733]}",Sabaila,Sabaila,सबैला,Municipality,sabailamun,17,Dhanusa,Sabaila Municipality,
5e8c4ea33e4d8a5ecdb0b355,33010,"[85.0276586512254, 27.1171864038681, 85.2710108296192, 27.3656840883185]","{'type': 'Point', 'coordinates': [85.13738520119352, 27.23433573634956]}",Nijgadh,Nijgadh,निजगढ,Municipality,nijgadhmun,33,Bara,Nijgadh Municipality,2.0
5e8c4ea33e4d8a5ecdb0b356,33013,"[84.9113595324635, 26.9740609434185, 84.9767955704914, 27.0305836415235]","{'type': 'Point', 'coordinates': [84.94337373140884, 27.00026540023672]}",Pheta,Pheta,फेटा,Rural Municipality,phetamun,33,Bara,Pheta Rural Municipality,
5e8c4ea33e4d8a5ecdb0b357,36010,"[84.51133708373, 28.0124852405443, 84.6664437720396, 28.1587609186487]","{'type': 'Point', 'coordinates': [84.60115892182881, 28.09125645837181]}",Siranchok,Siranchok,सिरानचोक,Rural Municipality,siranchowkmun,44,Gorkha,Siranchok Rural Municipality,
5e8c4ea33e4d8a5ecdb0b358,46004,"[83.2625745259804, 27.9641547634501, 83.3668831295141, 28.1159018294836]","{'type': 'Point', 'coordinates': [83.30940695214089, 28.034672330942445]}",Gulmidarbar,Gulmidarbar,गुल्मी दरबार,Rural Municipality,gulmidarbarmun,41,Gulmi,Gulmidarbar Rural Municipality,1.0
5e8c4ea33e4d8a5ecdb0b359,72002,"[80.2562995530679, 28.6283835181028, 80.4281458318131, 28.7726847684304]","{'type': 'Point', 'coordinates': [80.35260549868593, 28.700357495979205]}",Belauri,Belauri,बेलौरी,Municipality,belaurimun,75,Kanchanpur,Belauri Municipality,
5e8c4ea33e4d8a5ecdb0b35a,18004,"[85.8159962466322, 26.7947097169344, 85.9198268064867, 26.9090638655737]","{'type': 'Point', 'coordinates': [85.87213489952481, 26.849428532804986]}",Bhangaha,Bhangaha,भँगाहा,Municipality,bhagahamun,18,Mahottari,Bhangaha Municipality,8.0
5e8c4ea33e4d8a5ecdb0b35b,18011,"[85.8210459490285, 26.6043039446302, 85.9059471828618, 26.6775378707492]","{'type': 'Point', 'coordinates': [85.85989304534175, 26.642829418224004]}",Matihani,Matihani,मटिहानी,Municipality,matihanimun,18,Mahottari,Matihani Municipality,
5e8c4ea33e4d8a5ecdb0b35c,18013,"[85.7408653457902, 26.768072132926, 85.8255702678389, 26.8534276889819]","{'type': 'Point', 'coordinates': [85.7836161110084, 26.810063452806748]}",Ramgopalpur,Ramgopalpur,रामगोपालपुर,Municipality,ramgopalpurmun,18,Mahottari,Ramgopalpur Municipality,
5e8c4ea33e4d8a5ecdb0b35d,24003,"[85.6533554155204, 27.5735426354835, 85.821875304258, 27.6803401949126]","{'type': 'Point', 'coordinates': [85.74575178047539, 27.636322074492174]}",Bhumlu,Bhumlu,भुम्लु,Rural Municipality,bhumlumun,30,Kavrepalanchok,Bhumlu Rural Municipality,
5e8c4ea33e4d8a5ecdb0b35e,24005,"[85.5308465917341, 27.5539524526158, 85.6277278973256, 27.6818235286691]","{'type': 'Point', 'coordinates': [85.57227898142388, 27.617968031784084]}",Dhulikhel,Dhulikhel,धुलिखेल,Municipality,dhulikhelmun,30,Kavrepalanchok,Dhulikhel Municipality,1.0
5e8c4ea33e4d8a5ecdb0b35f,24008,"[85.5194837445175, 27.6595416835674, 85.6945566697981, 27.7569359178896]","{'type': 'Point', 'coordinates': [85.59866845489208, 27.7102219051168]}",Mandandeupur,Mandandeupur,मण्डनदेउपुर,Municipality,mandandeupurmun,30,Kavrepalanchok,Mandandeupur Municipality,
5e8c4ea33e4d8a5ecdb0b360,24012,"[85.5467907879429, 27.398217205752, 85.7909799373823, 27.5391629012353]","{'type': 'Point', 'coordinates': [85.67118523045609, 27.470431564901865]}",Roshi,Roshi,रोशी,Rural Municipality,roshimun,30,Kavrepalanchok,Roshi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b361,47001,"[83.5276877301773, 27.8206181396495, 83.6454984863811, 27.9430634115384]","{'type': 'Point', 'coordinates': [83.59117189570789, 27.886342457280424]}",Bagnaskali,Bagnaskali,बगनासकाली,Rural Municipality,baganaskalimun,39,Palpa,Bagnaskali Rural Municipality,
5e8c4ea33e4d8a5ecdb0b362,47005,"[83.2310402280013, 27.7562061604899, 83.4200199866654, 27.9589208307725]","{'type': 'Point', 'coordinates': [83.33230197616481, 27.85151584357938]}",Rainadevi Chhahara,Rainadevi Chhahara,रैनादेवी छहरा,Rural Municipality,rainadevichhaharamun,39,Palpa,Rainadevi Chhahara Rural Municipality,
5e8c4ea33e4d8a5ecdb0b363,47008,"[83.3455669378712, 27.7904117423218, 83.493270911375, 27.9435626718122]","{'type': 'Point', 'coordinates': [83.42985035877342, 27.857593276257692]}",Ribdikot,Ribdikot,रिब्दीकोट,Rural Municipality,ribdikotmun,39,Palpa,Ribdikot Rural Municipality,
5e8c4ea33e4d8a5ecdb0b364,39003,"[83.6936843850875, 27.9984285183145, 83.8686196198863, 28.0861057377957]","{'type': 'Point', 'coordinates': [83.77257323158817, 28.03976384161088]}",Bhirkot,Bhirkot,भीरकोट,Municipality,bheerkotmun,42,Syangja,Bhirkot Municipality,242.0
5e8c4ea33e4d8a5ecdb0b365,39005,"[83.7502953214779, 27.8682281020166, 83.9616305276503, 27.9793219341431]","{'type': 'Point', 'coordinates': [83.8566248195196, 27.912301319147563]}",Chapakot,Chapakot,चापाकोट,Municipality,chapakotmun,42,Syangja,Chapakot Municipality,
5e8c4ea33e4d8a5ecdb0b366,39008,"[83.4398801153903, 27.9227366115594, 83.6201712673048, 27.9820940378851]","{'type': 'Point', 'coordinates': [83.5342533551679, 27.95077390517981]}",Kaligandagi,Kaligandagi,कालीगण्डकी,Rural Municipality,kaligandakimunsyangja,42,Syangja,Kaligandagi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b367,72005,"[80.390211187728, 28.7114849939006, 80.5595317568524, 29.037534440144]","{'type': 'Point', 'coordinates': [80.46910113434649, 28.861210786820678]}",Krishnapur,Krishnapur,कृष्णपुर,Municipality,krishnapurmun,75,Kanchanpur,Krishnapur Municipality,
5e8c4ea33e4d8a5ecdb0b368,38003,"[84.3104773184404, 27.9521886156047, 84.4776264523517, 28.1298089031161]","{'type': 'Point', 'coordinates': [84.3968129579755, 28.05408557231068]}",Bhanu,Bhanu,भानु,Municipality,bhanumun,43,Tanahu,Bhanu Municipality,
5e8c4ea33e4d8a5ecdb0b369,38010,"[83.9396493819085, 28.0064848464328, 84.1947416937467, 28.1160022737369]","{'type': 'Point', 'coordinates': [84.06665512757468, 28.064842221710954]}",Shuklagandaki,Shuklagandaki,शुक्लागण्डकी,Municipality,shuklagandakimun,43,Tanahu,Shuklagandaki Municipality,
5e8c4ea33e4d8a5ecdb0b36a,56004,"[82.4646733289916, 27.6764800846721, 82.8058577128081, 27.8437828598444]","{'type': 'Point', 'coordinates': [82.60512060014376, 27.767244232661014]}",Gadhawa,Gadhawa,गढवा,Rural Municipality,gadhawamun,52,Dang,Gadhawa Rural Municipality,
5e8c4ea33e4d8a5ecdb0b36b,61003,"[81.8802326050962, 28.6303116597292, 82.1601332237079, 28.8728985778654]","{'type': 'Point', 'coordinates': [82.02663268081942, 28.74843739868492]}",Chhedagad,Chhedagad,छेडागाड,Municipality,chhedagadmun,62,Jajarkot,Chhedagad Municipality,
5e8c4ea33e4d8a5ecdb0b36c,60007,"[81.5465029727313, 28.6333975284307, 81.8146346725104, 28.7864658747487]","{'type': 'Point', 'coordinates': [81.68336139879314, 28.70635088357038]}",Gurans,Gurans,गुराँस,Rural Municipality,guransmun,63,Dailekh,Gurans Rural Municipality,
5e8c4ea33e4d8a5ecdb0b36d,73003,"[80.4793932991068, 29.222579256483, 80.6705555952283, 29.3899334548793]","{'type': 'Point', 'coordinates': [80.58311333450968, 29.282648636805128]}",Amargadhi,Amargadhi,अमरगढी,Municipality,amargadhimun,74,Dadeldhura,Amargadhi Municipality,
5e8c4ea33e4d8a5ecdb0b36e,73006,"[80.6187480910964, 29.3015018094557, 80.7858680455084, 29.4251642317388]","{'type': 'Point', 'coordinates': [80.7003240413055, 29.358143788812608]}",Nawadurga,Nawadurga,नवदुर्गा,Rural Municipality,navadurgamun,74,Dadeldhura,Nawadurga Rural Municipality,
5e8c4ea33e4d8a5ecdb0b36f,72006,"[80.3384547786654, 28.6661762749245, 80.5121957382964, 28.8474831690665]","{'type': 'Point', 'coordinates': [80.427871424983, 28.761871266694182]}",Laljhadi,Laljhadi,लालझाडी,Rural Municipality,laljhadimun,75,Kanchanpur,Laljhadi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b370,36003,"[84.6480252160561, 27.9408738730788, 84.8135694549372, 28.0624870813003]","{'type': 'Point', 'coordinates': [84.74040105095874, 28.0117456561523]}",Bhimsen,Bhimsen,भिमसेनथापा,Rural Municipality,bhimsenmun,44,Gorkha,Bhimsen Rural Municipality,
5e8c4ea33e4d8a5ecdb0b371,36004,"[84.4818603294558, 28.330264461836, 85.1980163344162, 28.7522144268435]","{'type': 'Point', 'coordinates': [84.83063861392927, 28.533755160191856]}",Chum Nubri,Chum Nubri,चुमनुव्री,Rural Municipality,chumanuwrimun,44,Gorkha,Chum Nubri Rural Municipality,
5e8c4ea33e4d8a5ecdb0b372,36007,"[84.4731651747516, 27.9049041371274, 84.7032672452571, 28.0500992232463]","{'type': 'Point', 'coordinates': [84.59934835764359, 27.98293339450737]}",Gorkha,Gorkha,गोरखा,Municipality,gorkhamun,44,Gorkha,Gorkha Municipality,
5e8c4ea33e4d8a5ecdb0b373,66001,"[81.7700987129566, 29.6194071486225, 81.9440250822136, 29.7820279940011]","{'type': 'Point', 'coordinates': [81.8464236751316, 29.70538756427917]}",Adanchuli,Adanchuli,अदानचुली,Rural Municipality,adanchulimun,59,Humla,Adanchuli Rural Municipality,
5e8c4ea33e4d8a5ecdb0b374,35099,"[83.9187728578849, 27.3940068013925, 84.7132432434625, 27.689651929192]","{'type': 'Point', 'coordinates': [84.3411870062625, 27.511549422691367]}",Chitawan National Park,Chitawan National Park,,National Park,,35,Chitwan,Chitawan National Park National Park,
5e8c4ea33e4d8a5ecdb0b375,12006,"[86.3385392778315, 27.2958094623101, 86.5084278917647, 27.4360430309864]","{'type': 'Point', 'coordinates': [86.42803829335674, 27.365482874738984]}",Molung,Molung,मोलुङ,Rural Municipality,molungmun,13,Okhaldhunga,Molung Rural Municipality,22.0
5e8c4ea33e4d8a5ecdb0b376,12008,"[86.2809686862573, 27.1925280260592, 86.4509440641354, 27.3563418135052]","{'type': 'Point', 'coordinates': [86.37243059931141, 27.269797537167726]}",Sunkoshi,Sunkoshi,सुनकोशी,Rural Municipality,sunkoshimunokhaldhunga,13,Okhaldhunga,Sunkoshi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b377,16002,"[86.2606019957069, 26.6133192241332, 86.3486411690483, 26.6847980613751]","{'type': 'Point', 'coordinates': [86.30663832851587, 26.642293064843216]}",Aurahi,Aurahi,औरही,Rural Municipality,aurahimunsiraha,15,Siraha,Aurahi Rural Municipality,
5e8c4ea33e4d8a5ecdb0b378,16006,"[86.3383172750464, 26.7095491585382, 86.4943359080532, 26.9098166528101]","{'type': 'Point', 'coordinates': [86.41376322446955, 26.810763494109608]}",Dhangadhimai,Dhangadhimai,धनगढीमाई,Municipality,dhangadhimaimun,15,Siraha,Dhangadhimai Municipality,190.0
5e8c4ea33e4d8a5ecdb0b379,16010,"[86.4184522328108, 26.6543856526176, 86.5546336197216, 26.8601254822992]","{'type': 'Point', 'coordinates': [86.48123664927408, 26.756802051539818]}",Lahan,Lahan,लहान,Municipality,lahanmun,15,Siraha,Lahan Municipality,
5e8c4ea33e4d8a5ecdb0b37a,16013,"[86.2465368233128, 26.7432060742232, 86.3116014415973, 26.8155560108747]","{'type': 'Point', 'coordinates': [86.2798669698264, 26.775199976536985]}",Naraha,Naraha,नरहा,Rural Municipality,narahamun,15,Siraha,Naraha Rural Municipality,8.0
5e8c4ea33e4d8a5ecdb0b37b,15004,"[86.6834860872805, 26.48089308857, 86.7626012752773, 26.5618535611904]","{'type': 'Point', 'coordinates': [86.70065006239028, 26.521393978074258]}",Bishnupur,Bishnupur,बिष्णुपुर,Rural Municipality,bishnupurmunsaptari,16,Saptari,Bishnupur Rural Municipality,
5e8c4ea33e4d8a5ecdb0b37c,15005,"[86.5369623460119, 26.4945742041106, 86.608240541125, 26.6147030025619]","{'type': 'Point', 'coordinates': [86.57145726514554, 26.56450917201016]}",Bode Barsain,Bode Barsain,बोदेबरसाईन,Municipality,bodebarsainmun,16,Saptari,Bode Barsain Municipality,
5e8c4ea33e4d8a5ecdb0b37d,15009,"[86.8235748470894, 26.5486789916271, 86.9881390084924, 26.7127211269546]","{'type': 'Point', 'coordinates': [86.89828509900062, 26.636182471660888]}",Kanchanrup,Kanchanrup,कञ्चनरुप,Municipality,kanchanrupmun,16,Saptari,Kanchanrup Municipality,
5e8c4ea33e4d8a5ecdb0b37e,15012,"[86.7143960524719, 26.4821428431542, 86.807934601662, 26.5889897620126]","{'type': 'Point', 'coordinates': [86.76546160884469, 26.535569552487722]}",Rajbiraj,Rajbiraj,राजविराज,Municipality,rajbirajmun,16,Saptari,Rajbiraj Municipality,
5e8c4ea33e4d8a5ecdb0b37f,15014,"[86.8702635116679, 26.668120183727, 86.9841582018201, 26.7665777587634]","{'type': 'Point', 'coordinates': [86.92736714266123, 26.710714954657945]}",Saptakoshi,Saptakoshi,सप्तकोशी,Municipality,saptakoshimun,16,Saptari,Saptakoshi Municipality,
5e8c4ea33e4d8a5ecdb0b380,17012,"[85.907457338563, 26.7616792628221, 85.973413725655, 26.834946855117]","{'type': 'Point', 'coordinates': [85.93424287605525, 26.798226525206523]}",Lakshminiya,Lakshminiya,लक्ष्मीनिया,Rural Municipality,laxminiyamun,17,Dhanusa,Lakshminiya Rural Municipality,
5e8c4ea33e4d8a5ecdb0b381,18007,"[85.7489987752943, 26.6016636312785, 85.8421328709692, 26.6830892914394]","{'type': 'Point', 'coordinates': [85.79962664818788, 26.646709917800415]}",Jaleswor,Jaleswor,जलेश्वर,Municipality,jaleshwormun,18,Mahottari,Jaleswor Municipality,
5e8c4ea33e4d8a5ecdb0b382,18015,"[85.6761975731952, 26.8203294951715, 85.7668694446926, 26.9125842350686]","{'type': 'Point', 'coordinates': [85.72299789757014, 26.86700354688775]}",Sonama,Sonama,सोनमा,Rural Municipality,sonmamun,18,Mahottari,Sonama Rural Municipality,1.0
5e8c4ea33e4d8a5ecdb0b383,22005,"[86.1513211508418, 27.5621827496763, 86.4275695087849, 27.7735968047183]","{'type': 'Point', 'coordinates': [86.28309064186847, 27.663564401173115]}",Jiri,Jiri,जिरी,Municipality,jirimun,22,Dolakha,Jiri Municipality,
5e8c4ea33e4d8a5ecdb0b384,29001,"[85.228015807203, 28.0368854826769, 85.8002225601112, 28.3862845807188]","{'type': 'Point', 'coordinates': [85.50734351475305, 28.21228552400856]}",Gosaikunda,Gosaikunda,गोसाईकुण्ड,Rural Municipality,gosaikundamun,23,Rasuwa,Gosaikunda Rural Municipality,11.0
5e8c4ea33e4d8a5ecdb0b385,28001,"[85.0120318225585, 27.7606794016816, 85.2048996631901, 27.8910891731244]","{'type': 'Point', 'coordinates': [85.12286518943999, 27.824968691249367]}",Belkotgadhi,Belkotgadhi,बेलकोटगढी,Municipality,belkotgadhimun,25,Nuwakot,Belkotgadhi Municipality,
5e8c4ea33e4d8a5ecdb0b386,28003,"[85.3631923370623, 27.8767354991326, 85.4875773756626, 28.0188812430838]","{'type': 'Point', 'coordinates': [85.42628610763575, 27.93802595185437]}",Dupcheshwar,Dupcheshwar,दुप्चेश्वर,Rural Municipality,dupcheshwormun,25,Nuwakot,Dupcheshwar Rural Municipality,
5e8c4ea33e4d8a5ecdb0b387,28010,"[85.2011415517114, 27.9051632232051, 85.3115268401916, 27.9877139420162]","{'type': 'Point', 'coordinates': [85.2525988832193, 27.945382680835394]}",Suryagadhi,Suryagadhi,सुर्यगढी,Rural Municipality,suryagadhimun,25,Nuwakot,Suryagadhi Rural Municipality,30.0
